tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,bike_route_order
269,46:05.2,50:34.4,295,Pike St & E Broadway,40.71406667,-73.99293911,502,Henry St & Grand St,40.714211,-73.981095,42023,Subscriber,1963,1,183
1269,09:44.7,30:54.1,502,Henry St & Grand St,40.714211,-73.981095,237,E 11 St & 2 Ave,40.73047309,-73.98672378,42023,Customer,1989,1,184
274,33:42.6,38:17.4,237,E 11 St & 2 Ave,40.73047309,-73.98672378,325,E 19 St & 3 Ave,40.73624527,-73.98473765,42023,Subscriber,1997,1,185
239,42:26.3,46:25.4,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,3557,40 Ave & 9 St,40.75742,-73.945133,38133,Subscriber,1981,1,1
2110,12:41.4,47:51.6,3557,40 Ave & 9 St,40.75742,-73.945133,3557,40 Ave & 9 St,40.75742,-73.945133,38133,Subscriber,1976,2,2
2909,20:03.4,08:33.1,3557,40 Ave & 9 St,40.75742,-73.945133,379,W 31 St & 7 Ave,40.749156,-73.9916,38133,Subscriber,1976,2,3
603,09:07.7,19:11.5,379,W 31 St & 7 Ave,40.749156,-73.9916,517,Pershing Square South,40.751581,-73.97791,38133,Subscriber,1995,1,4
1065,23:41.1,41:26.5,517,Pershing Square South,40.751581,-73.97791,116,W 17 St & 8 Ave,40.74177603,-74.00149746,38133,Subscriber,1988,1,5
168,45:25.3,48:14.2,116,W 17 St & 8 Ave,40.74177603,-74.00149746,459,W 20 St & 11 Ave,40.746745000000004,-74.007756,38133,Subscriber,1981,1,6
268,35:09.4,39:38.2,459,W 20 St & 11 Ave,40.746745000000004,-74.007756,116,W 17 St & 8 Ave,40.74177603,-74.00149746,38133,Subscriber,1981,1,7
529,44:38.9,53:28.7,116,W 17 St & 8 Ave,40.74177603,-74.00149746,362,Broadway & W 37 St,40.75172632,-73.98753523,38133,Subscriber,1975,1,8
441,48:37.8,55:59.2,362,Broadway & W 37 St,40.75172632,-73.98753523,3463,E 16 St & Irving Pl,40.73536706,-73.98797393,38133,Subscriber,1977,1,9
665,08:03.1,19:08.2,3463,E 16 St & Irving Pl,40.73536706,-73.98797393,459,W 20 St & 11 Ave,40.746745000000004,-74.007756,38133,Subscriber,1957,1,10
1031,10:02.6,27:14.0,459,W 20 St & 11 Ave,40.746745000000004,-74.007756,376,John St & William St,40.70862144,-74.00722156,38133,Subscriber,1990,1,11
646,14:50.9,25:37.0,376,John St & William St,40.70862144,-74.00722156,403,E 2 St & 2 Ave,40.72502876,-73.99069656,38133,Subscriber,1987,1,12
2020,52:11.8,25:52.5,403,E 2 St & 2 Ave,40.72502876,-73.99069656,435,W 21 St & 6 Ave,40.74173969,-73.99415556,38133,Subscriber,1993,1,13
1635,26:26.9,53:42.7,435,W 21 St & 6 Ave,40.74173969,-73.99415556,447,8 Ave & W 52 St,40.76370739,-73.9851615,38133,Subscriber,1993,1,14
832,54:07.2,07:59.8,447,8 Ave & W 52 St,40.76370739,-73.9851615,505,6 Ave & W 33 St,40.74901271,-73.98848395,38133,Subscriber,1993,1,15
2485,08:35.3,50:00.6,505,6 Ave & W 33 St,40.74901271,-73.98848395,486,Broadway & W 29 St,40.7462009,-73.98855723,38133,Subscriber,1993,1,16
501,50:15.5,58:36.8,486,Broadway & W 29 St,40.7462009,-73.98855723,474,5 Ave & E 29 St,40.7451677,-73.98683077,38133,Subscriber,1993,1,17
1365,58:50.4,21:36.2,474,5 Ave & E 29 St,40.7451677,-73.98683077,128,MacDougal St & Prince St,40.72710258,-74.00297088,38133,Subscriber,1993,1,18
441,22:04.4,29:26.3,128,MacDougal St & Prince St,40.72710258,-74.00297088,168,W 18 St & 6 Ave,40.73971301,-73.99456405,38133,Subscriber,1993,1,19
1482,29:43.1,54:25.7,168,W 18 St & 6 Ave,40.73971301,-73.99456405,505,6 Ave & W 33 St,40.74901271,-73.98848395,38133,Subscriber,1993,1,20
1841,54:49.5,25:31.3,505,6 Ave & W 33 St,40.74901271,-73.98848395,468,Broadway & W 56 St,40.7652654,-73.98192338,38133,Subscriber,1993,1,21
1009,25:53.1,42:42.6,468,Broadway & W 56 St,40.7652654,-73.98192338,3799,6 Ave & W 34 St,40.74964,-73.98805,38133,Subscriber,1993,1,22
1572,43:19.4,09:32.2,3799,6 Ave & W 34 St,40.74964,-73.98805,446,W 24 St & 7 Ave,40.74487634,-73.99529885,38133,Subscriber,1993,1,23
844,09:47.7,23:52.7,446,W 24 St & 7 Ave,40.74487634,-73.99529885,497,E 17 St & Broadway,40.73704984,-73.99009296,38133,Subscriber,1993,1,24
430,07:56.1,15:06.4,497,E 17 St & Broadway,40.73704984,-73.99009296,127,Barrow St & Hudson St,40.73172428,-74.00674436,38133,Subscriber,1989,1,25
2024,58:05.8,31:50.2,127,Barrow St & Hudson St,40.73172428,-74.00674436,3131,E 68 St & 3 Ave,40.7671284,-73.96224618,38133,Subscriber,1966,1,26
842,38:18.8,52:21.0,3131,E 68 St & 3 Ave,40.7671284,-73.96224618,3697,W 64 St & Thelonious Monk Circle,40.77515953,-73.98918696,38133,Subscriber,1971,2,27
546,02:08.1,11:14.6,3697,W 64 St & Thelonious Monk Circle,40.77515953,-73.98918696,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,38133,Subscriber,1994,1,28
658,28:45.3,39:43.5,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,501,FDR Drive & E 35 St,40.744219,-73.97121214,38133,Subscriber,1989,1,29
1058,17:36.0,35:14.2,501,FDR Drive & E 35 St,40.744219,-73.97121214,408,Market St & Cherry St,40.71076228,-73.99400398,38133,Subscriber,1990,1,30
901,35:48.0,50:49.9,408,Market St & Cherry St,40.71076228,-73.99400398,393,E 5 St & Avenue C,40.72299208,-73.97995466,38133,Subscriber,1996,1,31
434,49:35.0,56:49.4,393,E 5 St & Avenue C,40.72299208,-73.97995466,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,38133,Subscriber,1985,1,32
855,56:19.0,10:34.0,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,3255,8 Ave & W 31 St,40.75058535,-73.99468482,38133,Subscriber,1993,1,33
460,14:03.1,21:43.1,3255,8 Ave & W 31 St,40.75058535,-73.99468482,450,W 49 St & 8 Ave,40.76227205,-73.98788205,38133,Subscriber,1976,1,34
151,46:30.5,49:01.5,450,W 49 St & 8 Ave,40.76227205,-73.98788205,495,W 47 St & 10 Ave,40.76269882,-73.99301222,38133,Subscriber,1969,1,35
438,54:14.1,01:32.2,495,W 47 St & 10 Ave,40.76269882,-73.99301222,523,W 38 St & 8 Ave,40.75466591,-73.99138152,38133,Subscriber,1988,1,36
536,09:36.2,18:32.4,523,W 38 St & 8 Ave,40.75466591,-73.99138152,491,E 24 St & Park Ave S,40.74096374,-73.98602213,38133,Subscriber,1964,1,37
785,35:40.4,48:46.2,491,E 24 St & Park Ave S,40.74096374,-73.98602213,3731,W 47 St & 6 Ave,40.758396999999995,-73.98255,38133,Subscriber,1983,1,38
1491,32:22.8,57:13.8,3731,W 47 St & 6 Ave,40.758396999999995,-73.98255,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,38133,Subscriber,1976,1,39
287,09:42.8,14:30.3,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,3350,W 100 St & Broadway,40.797372100000004,-73.97041192,38133,Subscriber,1972,2,40
288,21:37.4,26:26.0,3350,W 100 St & Broadway,40.797372100000004,-73.97041192,3323,W 106 St & Central Park West,40.798185600000004,-73.96059090000001,38133,Subscriber,1980,1,41
1184,49:05.8,08:50.7,3323,W 106 St & Central Park West,40.798185600000004,-73.96059090000001,3724,7 Ave & Central Park South,40.76674056,-73.97906899,38133,Subscriber,1972,1,42
431,57:29.8,04:40.9,3724,7 Ave & Central Park South,40.76674056,-73.97906899,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,38133,Subscriber,1987,1,43
1055,56:21.3,13:57.3,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,2003,1 Ave & E 18 St,40.73381219,-73.98054421,38133,Subscriber,1963,1,44
838,36:23.6,50:21.9,2003,1 Ave & E 18 St,40.73381219,-73.98054421,385,E 55 St & 2 Ave,40.75797322,-73.96603308,38133,Subscriber,1993,2,45
1020,52:01.3,09:02.2,385,E 55 St & 2 Ave,40.75797322,-73.96603308,379,W 31 St & 7 Ave,40.749156,-73.9916,38133,Subscriber,1952,1,46
1338,41:51.8,04:10.6,379,W 31 St & 7 Ave,40.749156,-73.9916,3141,1 Ave & E 68 St,40.76500525,-73.95818491,38133,Subscriber,1973,1,47
1417,39:27.6,03:04.9,3141,1 Ave & E 68 St,40.76500525,-73.95818491,250,Lafayette St & Jersey St,40.72456089,-73.99565293,38133,Subscriber,1967,1,48
460,19:49.1,27:29.6,250,Lafayette St & Jersey St,40.72456089,-73.99565293,410,Suffolk St & Stanton St,40.72066442,-73.98517977,38133,Subscriber,1980,1,49
337,44:17.3,49:54.6,410,Suffolk St & Stanton St,40.72066442,-73.98517977,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,38133,Subscriber,1989,1,50
238,20:59.4,24:57.6,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,301,E 2 St & Avenue B,40.72217444,-73.98368779,38133,Subscriber,1979,1,51
2124,47:17.4,22:42.0,301,E 2 St & Avenue B,40.72217444,-73.98368779,459,W 20 St & 11 Ave,40.746745000000004,-74.007756,38133,Subscriber,1956,1,52
1207,30:17.1,50:24.5,459,W 20 St & 11 Ave,40.746745000000004,-74.007756,257,Lispenard St & Broadway,40.71939226,-74.00247214,38133,Subscriber,1990,1,53
713,24:02.1,35:56.0,257,Lispenard St & Broadway,40.71939226,-74.00247214,254,W 11 St & 6 Ave,40.73532427,-73.99800419,38133,Subscriber,1972,1,54
563,42:12.1,51:35.4,254,W 11 St & 6 Ave,40.73532427,-73.99800419,446,W 24 St & 7 Ave,40.74487634,-73.99529885,38133,Subscriber,1999,1,55
475,54:44.4,02:39.5,446,W 24 St & 7 Ave,40.74487634,-73.99529885,477,W 41 St & 8 Ave,40.75640548,-73.9900262,38133,Subscriber,1961,1,56
2139,30:14.4,05:54.3,477,W 41 St & 8 Ave,40.75640548,-73.9900262,3314,W 95 St & Broadway,40.7937704,-73.971888,38133,Customer,1954,1,57
677,18:44.7,30:02.2,3314,W 95 St & Broadway,40.7937704,-73.971888,3545,Broadway & W 122 St,40.8120562,-73.9612547,38133,Subscriber,1985,2,58
3231,47:15.3,41:07.2,3545,Broadway & W 122 St,40.8120562,-73.9612547,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,38133,Subscriber,1978,0,59
986,19:34.8,36:01.8,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,514,12 Ave & W 40 St,40.76087502,-74.00277668,38133,Subscriber,1990,0,60
1330,39:32.5,01:43.4,514,12 Ave & W 40 St,40.76087502,-74.00277668,426,West St & Chambers St,40.71754834,-74.01322069,38133,Subscriber,1990,0,61
1203,09:11.7,29:14.9,426,West St & Chambers St,40.71754834,-74.01322069,502,Henry St & Grand St,40.714211,-73.981095,38133,Customer,1983,1,62
1895,55:52.0,27:27.9,502,Henry St & Grand St,40.714211,-73.981095,332,Cherry St,40.71219906,-73.97948148,38133,Customer,1969,0,63
1534,35:54.6,01:28.6,332,Cherry St,40.71219906,-73.97948148,385,E 55 St & 2 Ave,40.75797322,-73.96603308,38133,Subscriber,1983,1,64
4181,26:47.8,36:28.9,385,E 55 St & 2 Ave,40.75797322,-73.96603308,3165,Central Park West & W 72 St,40.77579377,-73.97620574,38133,Customer,1969,0,65
809,06:54.9,20:24.0,3165,Central Park West & W 72 St,40.77579377,-73.97620574,164,E 47 St & 2 Ave,40.75323098,-73.97032517,38133,Subscriber,1992,1,66
434,30:14.4,37:29.4,164,E 47 St & 2 Ave,40.75323098,-73.97032517,3785,W 42 St & 6 Ave,40.75492,-73.98455,38133,Subscriber,1996,1,67
354,08:52.9,14:47.6,3785,W 42 St & 6 Ave,40.75492,-73.98455,450,W 49 St & 8 Ave,40.76227205,-73.98788205,38133,Subscriber,1989,1,68
576,05:13.9,14:50.6,450,W 49 St & 8 Ave,40.76227205,-73.98788205,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,38133,Subscriber,1982,1,69
552,30:25.4,39:37.8,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,38133,Subscriber,2000,2,70
735,23:54.3,36:09.4,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,546,E 30 St & Park Ave S,40.74444921,-73.98303529,38133,Subscriber,1955,1,71
335,56:54.8,02:30.5,546,E 30 St & Park Ave S,40.74444921,-73.98303529,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,38133,Subscriber,1978,1,72
266,01:16.5,05:43.2,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,455,1 Ave & E 44 St,40.75001986,-73.96905301,38133,Subscriber,1987,1,73
1424,25:01.1,48:45.7,455,1 Ave & E 44 St,40.75001986,-73.96905301,3568,34 St & 35 Ave,40.756933200000006,-73.92622309999999,38133,Subscriber,1985,2,74
81,05:54.8,07:16.2,3568,34 St & 35 Ave,40.756933200000006,-73.92622309999999,3570,35 Ave & 37 St,40.7557327,-73.92366109999999,38133,Subscriber,2000,1,75
388,19:58.9,26:27.8,3570,35 Ave & 37 St,40.7557327,-73.92366109999999,3745,36 Ave & 31 St,40.75651273,-73.92957486,38133,Subscriber,2000,1,76
229,04:49.8,08:39.1,3745,36 Ave & 31 St,40.75651273,-73.92957486,3570,35 Ave & 37 St,40.7557327,-73.92366109999999,38133,Subscriber,1952,2,77
2218,12:22.4,49:21.3,3570,35 Ave & 37 St,40.7557327,-73.92366109999999,465,Broadway & W 41 St,40.75513557,-73.98658032,38133,Subscriber,1969,2,78
189,02:33.9,05:43.6,465,Broadway & W 41 St,40.75513557,-73.98658032,505,6 Ave & W 33 St,40.74901271,-73.98848395,38133,Subscriber,1974,1,79
367,11:17.7,17:24.9,505,6 Ave & W 33 St,40.74901271,-73.98848395,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,38133,Subscriber,1979,1,80
610,27:04.0,37:14.2,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,402,Broadway & E 22 St,40.740343200000005,-73.98955109,38133,Subscriber,1996,1,81
607,56:39.8,06:47.1,402,Broadway & E 22 St,40.740343200000005,-73.98955109,403,E 2 St & 2 Ave,40.72502876,-73.99069656,38133,Subscriber,1991,2,82
242,09:35.9,13:38.4,403,E 2 St & 2 Ave,40.72502876,-73.99069656,317,E 6 St & Avenue B,40.72453734,-73.98185424,38133,Subscriber,1976,2,83
674,25:49.3,37:03.8,317,E 6 St & Avenue B,40.72453734,-73.98185424,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,38133,Subscriber,1987,1,84
678,47:21.2,58:40.0,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,505,6 Ave & W 33 St,40.74901271,-73.98848395,38133,Subscriber,1991,1,85
371,48:30.8,54:41.8,505,6 Ave & W 33 St,40.74901271,-73.98848395,334,W 20 St & 7 Ave,40.74238787,-73.99726235,38133,Subscriber,1988,1,86
395,25:04.3,31:39.7,334,W 20 St & 7 Ave,40.74238787,-73.99726235,3255,8 Ave & W 31 St,40.75058535,-73.99468482,38133,Subscriber,1990,2,87
1007,39:09.1,55:56.2,3255,8 Ave & W 31 St,40.75058535,-73.99468482,150,E 2 St & Avenue C,40.720873600000004,-73.98085795,38133,Subscriber,1990,1,88
531,13:12.6,22:03.9,150,E 2 St & Avenue C,40.720873600000004,-73.98085795,285,Broadway & E 14 St,40.73454567,-73.99074142,38133,Subscriber,1973,1,89
178,46:50.7,49:48.8,285,Broadway & E 14 St,40.73454567,-73.99074142,3244,University Pl & E 8 St,40.73143724,-73.99490342,38133,Subscriber,1989,1,90
673,57:33.7,08:47.2,3244,University Pl & E 8 St,40.73143724,-73.99490342,212,W 16 St & The High Line,40.74334935,-74.00681753,38133,Customer,1984,1,91
871,25:00.3,39:32.1,212,W 16 St & The High Line,40.74334935,-74.00681753,478,11 Ave & W 41 St,40.76030096,-73.99884222,38133,Subscriber,1982,1,92
1124,15:43.1,34:28.0,478,11 Ave & W 41 St,40.76030096,-73.99884222,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,38133,Subscriber,1986,2,93
672,22:19.7,33:31.8,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,3712,W 35 St & Dyer Ave,40.75469175,-73.99740189,38133,Subscriber,1968,1,94
2058,54:38.0,28:56.8,3712,W 35 St & Dyer Ave,40.75469175,-73.99740189,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,38133,Subscriber,1970,2,95
670,59:08.2,10:18.4,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,281,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,38133,Customer,1969,0,96
1454,13:16.5,37:30.6,281,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,3165,Central Park West & W 72 St,40.77579377,-73.97620574,38133,Customer,1969,0,97
890,41:39.7,56:30.5,3165,Central Park West & W 72 St,40.77579377,-73.97620574,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,38133,Customer,1969,0,98
817,02:14.5,15:52.0,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,305,E 58 St & 3 Ave,40.76095756,-73.96724467,38133,Customer,1969,0,99
2130,20:28.0,55:58.0,305,E 58 St & 3 Ave,40.76095756,-73.96724467,238,Bank St & Washington St,40.7361967,-74.00859207,38133,Subscriber,1978,1,100
608,45:43.9,55:52.7,238,Bank St & Washington St,40.7361967,-74.00859207,402,Broadway & E 22 St,40.740343200000005,-73.98955109,38133,Subscriber,1986,1,101
470,39:56.1,47:46.6,402,Broadway & E 22 St,40.740343200000005,-73.98955109,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,38133,Subscriber,1966,1,102
1118,44:25.1,03:04.0,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,38133,Subscriber,1956,1,103
233,37:20.4,41:14.0,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,293,Lafayette St & E 8 St,40.73020661,-73.99102628,38133,Subscriber,1996,1,104
670,03:28.2,14:38.3,293,Lafayette St & E 8 St,40.73020661,-73.99102628,167,E 39 St & 3 Ave,40.7489006,-73.97604882,38133,Subscriber,1994,0,105
796,43:21.2,56:37.6,167,E 39 St & 3 Ave,40.7489006,-73.97604882,3255,8 Ave & W 31 St,40.75058535,-73.99468482,38133,Subscriber,1993,2,106
957,59:51.8,15:49.1,3255,8 Ave & W 31 St,40.75058535,-73.99468482,3905,4 Ave & E 12 St,40.732647,-73.99011,38133,Subscriber,1975,1,107
367,34:59.5,41:06.9,3905,4 Ave & E 12 St,40.732647,-73.99011,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,38133,Subscriber,1988,1,108
368,25:20.0,31:28.8,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,435,W 21 St & 6 Ave,40.74173969,-73.99415556,38133,Subscriber,1992,0,109
850,00:07.6,14:17.9,435,W 21 St & 6 Ave,40.74173969,-73.99415556,478,11 Ave & W 41 St,40.76030096,-73.99884222,38133,Subscriber,1953,2,110
598,02:20.1,12:18.6,478,11 Ave & W 41 St,40.76030096,-73.99884222,267,Broadway & W 36 St,40.75097711,-73.98765428,38133,Subscriber,1992,2,111
1022,54:44.6,11:47.3,267,Broadway & W 36 St,40.75097711,-73.98765428,530,11 Ave & W 59 St,40.77149671,-73.99046034,38133,Subscriber,1990,1,112
399,34:58.9,41:38.7,530,11 Ave & W 59 St,40.77149671,-73.99046034,3699,W 50 St & 9 Ave,40.76360468,-73.98917958,38133,Subscriber,1990,1,113
78,09:20.5,10:38.7,3699,W 50 St & 9 Ave,40.76360468,-73.98917958,450,W 49 St & 8 Ave,40.76227205,-73.98788205,38133,Subscriber,1997,1,114
299,18:43.9,23:43.0,450,W 49 St & 8 Ave,40.76227205,-73.98788205,72,W 52 St & 11 Ave,40.76727216,-73.99392888,38133,Subscriber,1972,2,115
1208,52:33.2,12:41.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,377,6 Ave & Canal St,40.72243797,-74.00566443,38133,Subscriber,1979,1,116
1286,20:31.7,41:58.4,377,6 Ave & Canal St,40.72243797,-74.00566443,363,West Thames St,40.70834698,-74.01713445,38133,Customer,1990,1,117
1925,42:30.9,14:36.3,363,West Thames St,40.70834698,-74.01713445,167,E 39 St & 3 Ave,40.7489006,-73.97604882,38133,Subscriber,1979,1,118
333,25:35.2,31:08.9,167,E 39 St & 3 Ave,40.7489006,-73.97604882,520,W 52 St & 5 Ave,40.75992262,-73.97648516,38133,Subscriber,1986,1,119
591,08:17.7,18:08.9,520,W 52 St & 5 Ave,40.75992262,-73.97648516,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,38133,Subscriber,1980,1,120
1179,23:52.6,43:31.7,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,394,E 9 St & Avenue C,40.72521311,-73.97768752,38133,Subscriber,1994,1,121
532,45:36.2,54:29.1,394,E 9 St & Avenue C,40.72521311,-73.97768752,497,E 17 St & Broadway,40.73704984,-73.99009296,38133,Subscriber,1990,1,122
1646,18:21.2,45:47.7,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,526,E 33 St & 5 Ave,40.74765947,-73.98490707,38133,Customer,1972,1,123
759,02:00.3,14:40.1,526,E 33 St & 5 Ave,40.74765947,-73.98490707,455,1 Ave & E 44 St,40.75001986,-73.96905301,38133,Subscriber,1981,1,124
1276,31:54.7,53:10.8,455,1 Ave & E 44 St,40.75001986,-73.96905301,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,38133,Subscriber,1970,1,125
345,56:20.6,02:05.7,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,3350,W 100 St & Broadway,40.797372100000004,-73.97041192,38133,Subscriber,1984,1,126
2045,15:52.1,49:57.9,3350,W 100 St & Broadway,40.797372100000004,-73.97041192,3307,West End Ave & W 94 St,40.7941654,-73.974124,38133,Subscriber,1962,2,127
577,05:38.4,15:15.6,3307,West End Ave & W 94 St,40.7941654,-73.974124,3539,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,38133,Subscriber,1965,1,128
780,20:40.6,33:41.0,3539,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,3391,E 106 St & 1 Ave,40.7892529,-73.93956237,38133,Subscriber,1954,1,129
740,11:08.6,23:29.0,3391,E 106 St & 1 Ave,40.7892529,-73.93956237,3318,2 Ave & E 96 St,40.7839636,-73.94716729999999,38133,Subscriber,1998,2,130
314,20:07.0,25:21.6,3318,2 Ave & E 96 St,40.7839636,-73.94716729999999,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,38133,Subscriber,1974,1,131
422,32:46.9,39:49.7,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,3318,2 Ave & E 96 St,40.7839636,-73.94716729999999,38133,Subscriber,1974,1,132
526,18:00.5,26:47.0,3318,2 Ave & E 96 St,40.7839636,-73.94716729999999,3497,Pleasant Ave & E 116 St,40.794987899999995,-73.9333349,38133,Subscriber,1974,1,133
567,26:47.6,36:15.2,3497,Pleasant Ave & E 116 St,40.794987899999995,-73.9333349,3630,Frederick Douglass Blvd & W 115 St,40.8038654,-73.95593079999999,38133,Subscriber,1988,1,134
1003,54:32.9,11:16.6,3630,Frederick Douglass Blvd & W 115 St,40.8038654,-73.95593079999999,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,38133,Subscriber,1992,1,135
1082,34:19.2,52:21.4,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,450,W 49 St & 8 Ave,40.76227205,-73.98788205,38133,Subscriber,1950,1,136
881,14:50.1,29:31.7,450,W 49 St & 8 Ave,40.76227205,-73.98788205,346,Bank St & Hudson St,40.73652889,-74.00618026,38133,Subscriber,1978,1,137
475,33:29.7,41:25.0,346,Bank St & Hudson St,40.73652889,-74.00618026,435,W 21 St & 6 Ave,40.74173969,-73.99415556,38133,Subscriber,1984,1,138
967,44:25.4,00:32.7,435,W 21 St & 6 Ave,40.74173969,-73.99415556,515,W 43 St & 10 Ave,40.76009437,-73.99461843,38133,Subscriber,1956,1,139
249,07:47.7,11:57.0,515,W 43 St & 10 Ave,40.76009437,-73.99461843,450,W 49 St & 8 Ave,40.76227205,-73.98788205,38133,Subscriber,1979,1,140
219,40:10.5,43:50.1,450,W 49 St & 8 Ave,40.76227205,-73.98788205,515,W 43 St & 10 Ave,40.76009437,-73.99461843,38133,Subscriber,1979,1,141
296,43:11.3,48:08.1,515,W 43 St & 10 Ave,40.76009437,-73.99461843,465,Broadway & W 41 St,40.75513557,-73.98658032,38133,Subscriber,1983,1,142
125,19:21.8,21:27.2,465,Broadway & W 41 St,40.75513557,-73.98658032,477,W 41 St & 8 Ave,40.75640548,-73.9900262,38133,Subscriber,1975,1,143
310,22:32.5,27:43.4,477,W 41 St & 8 Ave,40.75640548,-73.9900262,519,Pershing Square North,40.751872999999996,-73.97770600000001,38133,Subscriber,1964,2,144
565,49:08.1,58:34.1,519,Pershing Square North,40.751872999999996,-73.97770600000001,490,8 Ave & W 33 St,40.751551,-73.993934,38133,Subscriber,1970,1,145
507,29:56.5,38:23.7,490,8 Ave & W 33 St,40.751551,-73.993934,478,11 Ave & W 41 St,40.76030096,-73.99884222,38133,Subscriber,1961,1,146
